venue_id_a,venue_id_b,duration_minutes,time_source
7178,google_00031,9.9,osrm
7178,google_00080,5.8,osrm
7178,google_00086,11.2,osrm
7178,google_00089,6.5,osrm
7178,google_00092,13.7,osrm
7178,google_00095,8.5,osrm
7178,google_00097,6.0,osrm
7178,google_00100,10.8,osrm
7178,google_00124,13.2,osrm
1005,google_00030,6.3,osrm
1005,google_00031,5.4,osrm
1005,google_00080,6.4,osrm
1005,google_00086,6.7,osrm
1005,google_00089,7.6,osrm
1005,google_00092,7.5,osrm
1005,google_00095,8.1,osrm
1005,google_00097,7.3,osrm
1005,google_00100,6.4,osrm
1005,google_00124,5.9,osrm
12802,google_00030,3.9,osrm
12802,google_00031,6.4,osrm
12802,google_00080,8.9,osrm
12802,google_00086,2.5,osrm
12802,google_00089,10.1,osrm
12802,google_00092,3.3,osrm
12802,google_00095,10.8,osrm
12802,google_00097,9.8,osrm
12802,google_00100,7.5,osrm
12802,google_00124,3.5,osrm
12260,46880,13.0,osrm
12260,google_00030,12.7,osrm
12260,google_00031,9.1,osrm
12260,google_00080,2.3,osrm
12260,google_00086,10.4,osrm
12260,google_00089,1.1,osrm
12260,google_00092,13.0,osrm
12260,google_00095,9.5,osrm
12260,google_00097,2.4,osrm
12260,google_00100,10.2,osrm
12260,google_00124,12.4,osrm
48485,46880,10.8,osrm
48485,google_00030,10.5,osrm
48485,google_00031,5.1,osrm
48485,google_00080,4.1,osrm
