venue_id_a,venue_id_b,duration_minutes,time_source
google_00046,google_00118,10.4,osrm
google_00048,google_00091,7.5,osrm
google_00048,google_00118,8.4,osrm
google_00062,google_00091,6.7,osrm
google_00062,google_00118,7.3,osrm
google_00065,google_00091,6.1,osrm
google_00065,google_00118,5.8,osrm
google_00066,google_00091,8.4,osrm
google_00066,google_00118,7.0,osrm
google_00071,google_00091,5.3,osrm
google_00071,google_00118,5.6,osrm
google_00077,google_00091,4.7,osrm
google_00077,google_00118,8.2,osrm
google_00078,google_00091,5.2,osrm
google_00078,google_00118,5.5,osrm
google_00085,google_00091,7.7,osrm
google_00085,google_00118,8.8,osrm
google_00091,google_00094,7.8,osrm
google_00091,google_00104,5.7,osrm
google_00091,google_00106,8.2,osrm
google_00091,google_00109,7.1,osrm
google_00091,google_00113,5.0,osrm
google_00091,google_00117,5.5,osrm
google_00091,google_00119,7.7,osrm
google_00091,google_00120,7.2,osrm
google_00091,google_00123,5.2,osrm
google_00091,google_00125,8.7,osrm
google_00091,google_00128,7.7,osrm
google_00091,google_00129,8.4,osrm
google_00091,google_00135,12.3,osrm
google_00091,google_00139,8.1,osrm
google_00091,google_00141,5.9,osrm
google_00094,google_00118,5.7,osrm
google_00104,google_00118,9.3,osrm
google_00106,google_00118,7.0,osrm
google_00109,google_00118,7.1,osrm
google_00113,google_00118,5.0,osrm
google_00117,google_00118,8.5,osrm
google_00118,google_00119,6.8,osrm
google_00118,google_00120,4.9,osrm
google_00118,google_00123,4.4,osrm
google_00118,google_00125,7.9,osrm
google_00118,google_00128,6.9,osrm
google_00118,google_00129,7.5,osrm
google_00118,google_00135,11.0,osrm
google_00118,google_00139,7.2,osrm
google_00118,google_00141,7.1,osrm
27507,26083,9.4,osrm
27507,google_00096,8.9,osrm
458,26083,10.7,osrm
458,google_00096,9.8,osrm
457,26083,15.6,osrm
457,google_00096,14.7,osrm
708,26083,8.1,osrm
708,google_00096,7.6,osrm
783,26083,13.8,osrm
783,google_00096,12.9,osrm
20637,26083,12.6,osrm
20637,google_00096,11.7,osrm
26183,26083,15.3,osrm
26183,google_00096,14.4,osrm
833,26083,9.9,osrm
833,google_00096,9.4,osrm
829,26083,9.4,osrm
829,google_00096,8.9,osrm
21938,26083,10.7,osrm
21938,google_00096,10.2,osrm
3415,26083,8.8,osrm
3415,google_00096,7.9,osrm
7178,26083,14.6,osrm
7178,google_00096,13.7,osrm
1005,26083,6.5,osrm
1005,google_00096,5.5,osrm
12802,26083,10.6,osrm
12802,google_00096,10.1,osrm
12260,26083,13.3,osrm
12260,google_00096,12.4,osrm
26083,48485,9.6,osrm
26083,30750,13.4,osrm
26083,8564,6.0,osrm
26083,31626,10.3,osrm
26083,21620,13.0,osrm
26083,62694,10.7,osrm
26083,13290,11.5,osrm
26083,46880,12.3,osrm
26083,61170,11.7,osrm
26083,72954,10.3,osrm
26083,google_00000,12.9,osrm
26083,google_00030,9.8,osrm
26083,google_00031,10.5,osrm
26083,google_00080,11.6,osrm
26083,google_00086,11.7,osrm
26083,google_00089,12.8,osrm
26083,google_00092,10.9,osrm
26083,google_00095,13.3,osrm
26083,google_00097,12.5,osrm
26083,google_00100,11.6,osrm
26083,google_00124,9.5,osrm
48485,google_00096,10.7,osrm
30750,google_00096,14.3,osrm
8564,google_00096,4.7,osrm
31626,google_00096,9.5,osrm
21620,google_00096,13.8,osrm
62694,google_00096,8.9,osrm
13290,google_00096,11.3,osrm
46880,google_00096,10.0,osrm
61170,google_00096,11.3,osrm
72954,google_00096,10.7,osrm
google_00000,google_00096,11.8,osrm
google_00030,google_00096,9.7,osrm
google_00031,google_00096,12.4,osrm
google_00080,google_00096,13.2,osrm
google_00086,google_00096,10.3,osrm
google_00089,google_00096,11.8,osrm
google_00092,google_00096,8.9,osrm
google_00095,google_00096,11.9,osrm
google_00096,google_00097,13.6,osrm
google_00096,google_00100,12.8,osrm
google_00096,google_00124,10.5,osrm
8318,43780,6.4,osrm
8318,11945,9.4,osrm
8318,12867,6.0,osrm
8318,17394,7.7,osrm
8318,26748,12.1,osrm
8318,67516,9.6,osrm
8318,73162,14.5,osrm
8318,google_00007,14.8,osrm
8318,google_00074,13.3,osrm
43780,15684,10.4,osrm
43780,5354,7.7,osrm
43780,28270,5.5,osrm
43780,75864,10.1,osrm
43780,google_00075,8.3,osrm
43780,google_00081,11.8,osrm
43780,google_00087,5.5,osrm
11945,15684,10.7,osrm
11945,5354,8.1,osrm
11945,28270,8.0,osrm
11945,75864,10.5,osrm
11945,google_00075,8.6,osrm
11945,google_00081,12.1,osrm
11945,google_00087,5.8,osrm
12867,15684,8.7,osrm
12867,5354,6.6,osrm
12867,28270,6.2,osrm
12867,75864,9.0,osrm
12867,google_00075,7.2,osrm
12867,google_00081,10.7,osrm
12867,google_00087,4.4,osrm
17394,15684,7.5,osrm
17394,5354,9.1,osrm
17394,28270,8.5,osrm
17394,75864,8.8,osrm
17394,google_00075,9.4,osrm
17394,google_00081,11.9,osrm
17394,google_00087,6.5,osrm
26748,15684,13.9,osrm
26748,5354,16.3,osrm
26748,28270,15.7,osrm
26748,75864,15.1,osrm
26748,google_00075,15.8,osrm
26748,google_00081,18.3,osrm
26748,google_00087,13.6,osrm
67516,15684,8.6,osrm
67516,5354,9.0,osrm
67516,28270,8.6,osrm
67516,75864,9.9,osrm
67516,google_00075,9.6,osrm
67516,google_00081,13.0,osrm
67516,google_00087,6.7,osrm
15684,73162,15.9,osrm
15684,google_00007,16.2,osrm
15684,google_00074,14.0,osrm
5354,73162,14.8,osrm
5354,google_00007,15.1,osrm
5354,google_00074,13.5,osrm
28270,73162,14.2,osrm
28270,google_00007,14.5,osrm
28270,google_00074,13.3,osrm
75864,73162,17.7,osrm
75864,google_00007,17.4,osrm
75864,google_00074,15.0,osrm
73162,google_00075,15.2,osrm
73162,google_00081,18.6,osrm
73162,google_00087,12.3,osrm
google_00007,google_00075,15.2,osrm
google_00007,google_00081,18.6,osrm
google_00007,google_00087,12.3,osrm
google_00074,google_00075,13.3,osrm
google_00074,google_00081,15.8,osrm
google_00074,google_00087,11.1,osrm
13521,8937,4.6,osrm
13521,15178,10.2,osrm
13521,55752,9.7,osrm
13521,google_00045,7.9,osrm
13521,google_00122,11.8,osrm
13521,google_00127,7.3,osrm
13521,google_00130,4.9,osrm
13521,google_00133,8.7,osrm
8937,google_00111,6.2,osrm
8937,google_00116,6.4,osrm
8937,google_00121,6.3,osrm
8937,google_00122,12.3,osrm
15178,google_00111,9.4,osrm
15178,google_00116,9.5,osrm
15178,google_00121,9.8,osrm
15178,google_00122,7.2,osrm
55752,google_00111,9.5,osrm
55752,google_00116,9.7,osrm
55752,google_00121,9.6,osrm
55752,google_00122,9.5,osrm
google_00045,google_00111,7.3,osrm
google_00045,google_00116,7.4,osrm
google_00045,google_00121,8.3,osrm
google_00045,google_00122,8.4,osrm
google_00111,google_00122,10.6,osrm
google_00111,google_00127,9.8,osrm
google_00111,google_00130,3.8,osrm
google_00111,google_00133,8.9,osrm
google_00116,google_00122,10.4,osrm
google_00116,google_00127,10.0,osrm
google_00116,google_00130,3.6,osrm
google_00116,google_00133,9.2,osrm
google_00121,google_00122,13.5,osrm
google_00121,google_00127,7.4,osrm
google_00121,google_00130,6.7,osrm
google_00121,google_00133,8.1,osrm
google_00122,google_00127,14.6,osrm
google_00122,google_00130,8.9,osrm
google_00122,google_00133,12.1,osrm
6,27507,7.5,osrm
6,458,9.5,osrm
6,13521,11.5,osrm
6,457,11.4,osrm
6,8318,10.5,osrm
6,708,6.4,osrm
6,6034,9.8,osrm
6,6627,10.6,osrm
6,2088,9.5,osrm
6,43780,10.3,osrm
6,783,12.4,osrm
6,20637,10.7,osrm
6,26183,11.1,osrm
6,833,7.5,osrm
6,6140,10.5,osrm
6,829,7.5,osrm
6,21938,6.4,osrm
6,11945,12.8,osrm
6,3415,8.7,osrm
6,12867,9.5,osrm
6,7178,9.5,osrm
6,1005,10.1,osrm
6,12802,5.0,osrm
6,17394,11.3,osrm
6,12260,10.8,osrm
6,13655,16.8,osrm
6,26083,14.5,osrm
6,26748,15.9,osrm
6,67516,12.9,osrm
6,48485,8.7,osrm
6,15684,11.8,osrm
6,8937,9.0,osrm
6,30750,12.6,osrm
6,15178,13.9,osrm
6,7222,10.6,osrm
6,6970,22.9,osrm
6,5354,8.1,osrm
6,8564,9.3,osrm
6,28270,6.4,osrm
6,75864,10.6,osrm
6,31626,6.6,osrm
6,21620,12.2,osrm
6,62694,5.8,osrm
6,13788,13.9,osrm
6,14389,17.5,osrm
6,13290,10.6,osrm
6,46880,8.0,osrm
6,61170,10.8,osrm
6,55752,11.5,osrm
6,72954,5.4,osrm
6,73162,17.9,osrm
6,google_00000,12.1,osrm
6,google_00001,19.6,osrm
6,google_00007,18.2,osrm
6,google_00020,25.2,osrm
6,google_00025,25.7,osrm
6,google_00030,7.8,osrm
6,google_00031,7.6,osrm
6,google_00034,10.9,osrm
6,google_00036,12.3,osrm
6,google_00037,13.6,osrm
6,google_00039,11.1,osrm
6,google_00040,9.0,osrm
6,google_00041,16.1,osrm
6,google_00042,18.1,osrm
6,google_00044,20.1,osrm
6,google_00045,11.6,osrm
6,google_00050,15.4,osrm
6,google_00051,14.4,osrm
6,google_00052,23.0,osrm
6,google_00057,23.7,osrm
6,google_00068,11.5,osrm
6,google_00070,17.2,osrm
6,google_00074,17.0,osrm
6,google_00075,8.9,osrm
6,google_00143,14.6,osrm
6,google_00080,10.7,osrm
6,google_00081,11.3,osrm
6,google_00082,22.0,osrm
6,google_00083,14.4,osrm
6,google_00086,6.4,osrm
6,google_00087,8.7,osrm
6,google_00089,11.9,osrm
6,google_00092,7.2,osrm
6,google_00095,11.3,osrm
6,google_00096,14.0,osrm
6,google_00097,11.6,osrm
6,google_00098,11.2,osrm
6,google_00099,11.1,osrm
6,google_00100,8.6,osrm
6,google_00101,12.6,osrm
6,google_00102,12.8,osrm
6,google_00103,12.3,osrm
6,google_00105,13.6,osrm
6,google_00107,17.3,osrm
6,google_00110,21.0,osrm
6,google_00111,14.2,osrm
6,google_00112,14.7,osrm
6,google_00115,10.8,osrm
6,google_00116,13.9,osrm
6,google_00121,13.7,osrm
6,google_00122,17.5,osrm
6,google_00124,7.5,osrm
6,google_00126,11.1,osrm
6,google_00127,9.2,osrm
6,google_00130,13.6,osrm
6,google_00131,14.1,osrm
6,google_00132,12.4,osrm
6,google_00133,8.7,osrm
6,google_00134,18.7,osrm
6,google_00136,17.9,osrm
6,google_00137,16.7,osrm
6,google_00138,7.8,osrm
27507,13521,15.0,osrm
27507,8318,12.8,osrm
27507,328,8.1,osrm
27507,1629,9.2,osrm
27507,337,10.8,osrm
27507,6034,11.1,osrm
27507,6627,14.4,osrm
27507,2088,13.8,osrm
27507,43780,5.7,osrm
27507,1017,10.1,osrm
27507,6140,13.0,osrm
27507,832,9.3,osrm
27507,11945,7.7,osrm
27507,12867,5.5,osrm
27507,576,11.8,osrm
27507,17394,7.2,osrm
27507,17196,8.5,osrm
27507,13655,17.2,osrm
27507,24977,12.6,osrm
27507,5757,11.4,osrm
27507,18109,9.7,osrm
27507,26748,10.8,osrm
27507,67516,7.8,osrm
27507,15684,13.3,osrm
27507,8937,14.1,osrm
27507,15178,19.3,osrm
27507,7222,14.9,osrm
27507,6970,26.7,osrm
27507,16110,11.3,osrm
27507,5354,10.6,osrm
27507,8381,12.8,osrm
27507,28270,7.3,osrm
27507,75864,13.0,osrm
27507,13788,16.8,osrm
27507,16974,12.0,osrm
27507,44851,8.3,osrm
27507,14389,21.8,osrm
27507,46454,12.3,osrm
27507,54348,10.4,osrm
27507,55752,16.0,osrm
27507,73162,12.8,osrm
27507,google_00001,23.8,osrm
27507,google_00007,13.1,osrm
27507,google_00020,28.7,osrm
27507,google_00025,29.5,osrm
27507,google_00032,13.3,osrm
27507,google_00034,15.1,osrm
27507,google_00036,14.8,osrm
27507,google_00037,16.5,osrm
27507,google_00038,8.7,osrm
27507,google_00039,15.0,osrm
27507,google_00040,11.8,osrm
27507,google_00041,20.3,osrm
27507,google_00042,21.0,osrm
27507,google_00044,24.3,osrm
27507,google_00045,17.1,osrm
27507,google_00046,12.6,osrm
27507,google_00048,12.0,osrm
27507,google_00050,15.8,osrm
27507,google_00051,14.8,osrm
27507,google_00052,20.3,osrm
27507,google_00057,27.3,osrm
27507,google_00062,10.7,osrm
27507,google_00065,11.0,osrm
27507,google_00066,12.4,osrm
27507,google_00068,15.8,osrm
27507,google_00070,21.4,osrm
27507,google_00071,9.1,osrm
27507,google_00074,11.9,osrm
27507,google_00075,11.2,osrm
27507,google_00077,8.3,osrm
27507,google_00078,9.2,osrm
27507,google_00143,17.5,osrm
27507,google_00081,14.7,osrm
27507,google_00082,25.8,osrm
27507,google_00083,17.1,osrm
27507,google_00085,10.4,osrm
27507,google_00087,8.4,osrm
27507,google_00091,7.8,osrm
27507,google_00094,11.0,osrm
27507,google_00098,12.5,osrm
27507,google_00099,15.4,osrm
27507,google_00101,16.9,osrm
27507,google_00102,14.1,osrm
27507,google_00103,16.6,osrm
27507,google_00104,8.9,osrm
27507,google_00105,15.8,osrm
27507,google_00106,11.4,osrm
27507,google_00107,19.5,osrm
27507,google_00109,10.3,osrm
27507,google_00110,24.8,osrm
27507,google_00111,17.7,osrm
27507,google_00112,16.4,osrm
27507,google_00113,7.7,osrm
27507,google_00115,15.1,osrm
27507,google_00116,17.4,osrm
27507,google_00117,8.4,osrm
27507,google_00118,11.0,osrm
27507,google_00119,11.0,osrm
27507,google_00120,12.5,osrm
27507,google_00121,17.2,osrm
27507,google_00122,23.0,osrm
27507,google_00123,7.9,osrm
27507,google_00125,12.0,osrm
27507,google_00126,13.6,osrm
27507,google_00127,13.5,osrm
27507,google_00128,10.9,osrm
27507,google_00129,11.6,osrm
27507,google_00130,17.9,osrm
27507,google_00131,16.8,osrm
27507,google_00132,16.6,osrm
27507,google_00133,14.2,osrm
27507,google_00134,15.9,osrm
27507,google_00135,13.8,osrm
27507,google_00136,21.4,osrm
27507,google_00137,21.0,osrm
27507,google_00138,12.1,osrm
27507,google_00139,10.9,osrm
27507,google_00141,8.8,osrm
458,13521,18.0,osrm
458,8318,15.8,osrm
458,328,11.9,osrm
458,1629,10.1,osrm
458,337,14.0,osrm
458,6034,10.6,osrm
458,6627,17.5,osrm
458,2088,17.0,osrm
458,43780,9.1,osrm
458,1017,13.9,osrm
458,6140,16.1,osrm
458,832,9.9,osrm
458,11945,9.2,osrm
458,12867,8.9,osrm
458,576,12.4,osrm
458,17394,10.6,osrm
458,17196,11.7,osrm
458,13655,16.4,osrm
458,24977,13.5,osrm
458,5757,13.9,osrm
458,18109,10.3,osrm
458,26748,12.9,osrm
458,67516,11.2,osrm
458,15684,16.3,osrm
458,8937,15.8,osrm
458,15178,19.9,osrm
458,7222,18.1,osrm
458,6970,28.5,osrm
458,16110,12.3,osrm
458,5354,13.7,osrm
458,8381,13.8,osrm
458,28270,11.5,osrm
458,75864,16.1,osrm
458,13788,19.9,osrm
458,16974,14.5,osrm
458,44851,10.4,osrm
458,14389,25.0,osrm
458,46454,12.9,osrm
458,54348,12.8,osrm
458,55752,15.7,osrm
458,73162,14.1,osrm
458,google_00001,26.7,osrm
458,google_00007,14.4,osrm
458,google_00020,31.8,osrm
458,google_00025,31.3,osrm
458,google_00032,14.3,osrm
458,google_00034,18.3,osrm
458,google_00036,17.9,osrm
458,google_00037,19.6,osrm
458,google_00038,9.3,osrm
458,google_00039,18.0,osrm
458,google_00040,14.9,osrm
458,google_00041,23.3,osrm
458,google_00042,24.1,osrm
458,google_00044,27.3,osrm
458,google_00045,17.7,osrm
458,google_00046,13.2,osrm
458,google_00048,12.9,osrm
458,google_00050,15.0,osrm
458,google_00051,14.0,osrm
458,google_00052,19.5,osrm
458,google_00057,29.3,osrm
458,google_00062,11.6,osrm
458,google_00065,14.5,osrm
458,google_00066,16.2,osrm
458,google_00068,19.0,osrm
458,google_00070,24.5,osrm
458,google_00071,12.9,osrm
458,google_00074,14.1,osrm
458,google_00075,14.3,osrm
458,google_00077,9.7,osrm
458,google_00078,13.1,osrm
458,google_00143,20.6,osrm
458,google_00081,17.8,osrm
458,google_00082,27.6,osrm
458,google_00083,16.0,osrm
458,google_00085,13.4,osrm
458,google_00087,11.5,osrm
458,google_00091,12.2,osrm
458,google_00094,13.5,osrm
458,google_00098,12.3,osrm
458,google_00099,18.6,osrm
458,google_00101,20.1,osrm
458,google_00102,14.4,osrm
458,google_00103,19.8,osrm
458,google_00104,9.3,osrm
458,google_00105,14.6,osrm
458,google_00106,14.3,osrm
458,google_00107,18.3,osrm
458,google_00109,11.3,osrm
458,google_00110,26.6,osrm
458,google_00111,20.7,osrm
458,google_00112,15.7,osrm
458,google_00113,11.5,osrm
458,google_00115,18.3,osrm
458,google_00116,20.5,osrm
458,google_00117,9.0,osrm
458,google_00118,14.0,osrm
458,google_00119,12.0,osrm
458,google_00120,15.9,osrm
458,google_00121,20.2,osrm
458,google_00122,23.6,osrm
458,google_00123,11.7,osrm
458,google_00125,13.0,osrm
458,google_00126,16.7,osrm
458,google_00127,16.4,osrm
458,google_00128,14.7,osrm
458,google_00129,13.5,osrm
458,google_00130,19.6,osrm
458,google_00131,16.5,osrm
458,google_00132,19.9,osrm
458,google_00133,14.8,osrm
458,google_00134,15.1,osrm
458,google_00135,14.4,osrm
458,google_00136,24.5,osrm
458,google_00137,24.2,osrm
458,google_00138,15.3,osrm
458,google_00139,14.5,osrm
458,google_00141,9.4,osrm
13521,457,19.4,osrm
13521,8318,11.4,osrm
13521,328,8.8,osrm
13521,1629,9.1,osrm
13521,708,13.4,osrm
13521,337,7.3,osrm
13521,6034,17.8,osrm
13521,6627,2.3,osrm
13521,2088,5.3,osrm
13521,43780,11.2,osrm
13521,783,20.3,osrm
13521,20637,18.7,osrm
13521,1017,7.4,osrm
13521,26183,19.1,osrm
13521,833,14.5,osrm
13521,6140,5.9,osrm
13521,829,14.5,osrm
13521,832,9.4,osrm
13521,21938,13.8,osrm
13521,11945,14.3,osrm
13521,3415,15.3,osrm
13521,12867,10.9,osrm
13521,7178,17.5,osrm
13521,1005,14.2,osrm
13521,12802,12.0,osrm
13521,576,11.5,osrm
13521,17394,12.1,osrm
13521,17196,10.5,osrm
13521,12260,18.7,osrm
13521,13655,17.8,osrm
13521,26083,16.0,osrm
13521,24977,12.4,osrm
13521,5757,7.2,osrm
13521,18109,9.3,osrm
13521,26748,16.4,osrm
13521,67516,14.5,osrm
13521,48485,16.7,osrm
13521,15684,12.7,osrm
13521,30750,20.6,osrm
13521,7222,6.1,osrm
13521,6970,12.5,osrm
13521,16110,7.7,osrm
13521,5354,9.2,osrm
13521,8564,14.6,osrm
13521,8381,6.7,osrm
13521,28270,11.7,osrm
13521,75864,11.5,osrm
13521,31626,13.6,osrm
13521,21620,20.2,osrm
13521,62694,12.8,osrm
13521,13788,10.7,osrm
13521,16974,6.4,osrm
13521,44851,12.4,osrm
13521,14389,8.8,osrm
13521,13290,18.6,osrm
13521,46880,15.0,osrm
13521,46454,8.9,osrm
13521,54348,6.7,osrm
13521,61170,18.8,osrm
13521,72954,12.4,osrm
13521,73162,19.4,osrm
13521,google_00000,20.1,osrm
13521,google_00001,9.9,osrm
13521,google_00007,19.7,osrm
13521,google_00020,13.7,osrm
13521,google_00025,15.6,osrm
13521,google_00030,14.8,osrm
13521,google_00031,15.6,osrm
13521,google_00032,8.3,osrm
13521,google_00034,4.2,osrm
13521,google_00036,7.7,osrm
13521,google_00037,10.4,osrm
13521,google_00038,10.5,osrm
13521,google_00039,2.9,osrm
13521,google_00040,6.1,osrm
13521,google_00041,7.2,osrm
13521,google_00042,11.2,osrm
13521,google_00044,12.9,osrm
13521,google_00046,9.3,osrm
13521,google_00048,7.6,osrm
13521,google_00050,16.5,osrm
13521,google_00051,15.6,osrm
13521,google_00052,25.9,osrm
13521,google_00057,13.4,osrm
13521,google_00062,8.1,osrm
13521,google_00065,7.2,osrm
13521,google_00066,7.6,osrm
13521,google_00068,6.0,osrm
13521,google_00070,10.7,osrm
13521,google_00071,7.0,osrm
13521,google_00074,17.6,osrm
13521,google_00075,9.1,osrm
13521,google_00077,11.2,osrm
13521,google_00078,6.8,osrm
13521,google_00143,9.5,osrm
13521,google_00080,18.6,osrm
13521,google_00081,10.8,osrm
13521,google_00082,11.8,osrm
13521,google_00083,15.5,osrm
13521,google_00085,6.3,osrm
13521,google_00086,13.4,osrm
13521,google_00087,9.6,osrm
13521,google_00089,19.9,osrm
13521,google_00091,10.8,osrm
13521,google_00092,14.2,osrm
13521,google_00094,8.3,osrm
13521,google_00095,19.3,osrm
13521,google_00096,15.5,osrm
13521,google_00097,19.5,osrm
13521,google_00098,14.5,osrm
13521,google_00099,6.2,osrm
13521,google_00100,16.3,osrm
13521,google_00101,7.1,osrm
13521,google_00102,15.2,osrm
13521,google_00103,6.8,osrm
13521,google_00104,11.7,osrm
13521,google_00105,14.7,osrm
13521,google_00106,7.0,osrm
13521,google_00107,16.9,osrm
13521,google_00109,7.6,osrm
13521,google_00110,10.8,osrm
13521,google_00112,15.8,osrm
13521,google_00113,8.4,osrm
13521,google_00115,3.5,osrm
13521,google_00117,10.2,osrm
13521,google_00118,6.3,osrm
13521,google_00119,9.1,osrm
13521,google_00120,8.2,osrm
13521,google_00123,8.6,osrm
13521,google_00124,14.5,osrm
13521,google_00125,9.8,osrm
13521,google_00126,6.5,osrm
13521,google_00128,6.2,osrm
13521,google_00129,7.5,osrm
13521,google_00131,13.1,osrm
13521,google_00132,6.9,osrm
13521,google_00134,20.4,osrm
13521,google_00135,10.5,osrm
13521,google_00136,6.4,osrm
13521,google_00137,10.2,osrm
13521,google_00138,4.7,osrm
13521,google_00139,8.4,osrm
13521,google_00141,10.6,osrm
457,8318,20.7,osrm
457,328,16.1,osrm
457,1629,14.4,osrm
457,337,18.3,osrm
457,6034,11.7,osrm
457,6627,22.4,osrm
457,2088,21.8,osrm
457,43780,14.0,osrm
457,1017,18.1,osrm
457,6140,21.0,osrm
457,832,14.2,osrm
457,11945,14.1,osrm
457,12867,13.8,osrm
457,576,14.4,osrm
457,17394,15.5,osrm
457,17196,16.0,osrm
457,13655,17.5,osrm
457,24977,17.8,osrm
457,5757,18.2,osrm
457,18109,14.5,osrm
457,26748,17.6,osrm
457,67516,16.1,osrm
457,15684,21.2,osrm
457,8937,20.0,osrm
457,15178,21.6,osrm
457,7222,22.8,osrm
457,6970,29.6,osrm
457,16110,16.6,osrm
457,5354,18.6,osrm
457,8381,18.0,osrm
457,28270,16.4,osrm
457,75864,21.0,osrm
457,13788,24.8,osrm
457,16974,18.8,osrm
457,44851,13.3,osrm
457,14389,29.7,osrm
457,46454,17.1,osrm
457,54348,17.0,osrm
457,55752,16.8,osrm
457,73162,19.1,osrm
457,google_00001,31.0,osrm
457,google_00007,19.4,osrm
457,google_00020,36.6,osrm
457,google_00025,32.4,osrm
457,google_00032,18.5,osrm
457,google_00034,22.6,osrm
457,google_00036,22.8,osrm
457,google_00037,24.5,osrm
457,google_00038,13.6,osrm
457,google_00039,22.9,osrm
457,google_00040,19.8,osrm
457,google_00041,27.5,osrm
457,google_00042,29.0,osrm
457,google_00044,32.2,osrm
457,google_00045,19.3,osrm
457,google_00046,17.5,osrm
457,google_00048,17.2,osrm
457,google_00050,16.1,osrm
457,google_00051,15.1,osrm
457,google_00052,20.6,osrm
457,google_00057,30.4,osrm
457,google_00062,15.9,osrm
457,google_00065,18.8,osrm
457,google_00066,20.4,osrm
457,google_00068,23.7,osrm
457,google_00070,29.4,osrm
457,google_00071,17.1,osrm
457,google_00074,18.7,osrm
457,google_00075,19.2,osrm
457,google_00077,13.9,osrm
457,google_00078,17.2,osrm
457,google_00143,25.5,osrm
457,google_00081,22.7,osrm
457,google_00082,28.7,osrm
457,google_00083,17.1,osrm
457,google_00085,17.7,osrm
457,google_00087,16.4,osrm
457,google_00091,16.5,osrm
457,google_00094,17.8,osrm
457,google_00098,13.4,osrm
457,google_00099,23.3,osrm
457,google_00101,24.9,osrm
457,google_00102,15.4,osrm
457,google_00103,24.6,osrm
457,google_00104,12.2,osrm
457,google_00105,15.7,osrm
457,google_00106,18.6,osrm
457,google_00107,19.4,osrm
457,google_00109,15.6,osrm
457,google_00110,27.7,osrm
457,google_00111,25.2,osrm
457,google_00112,16.7,osrm
457,google_00113,15.7,osrm
457,google_00115,23.1,osrm
457,google_00116,25.4,osrm
457,google_00117,13.3,osrm
457,google_00118,18.9,osrm
457,google_00119,16.2,osrm
457,google_00120,20.2,osrm
457,google_00121,25.1,osrm
457,google_00122,25.2,osrm
457,google_00123,15.9,osrm
457,google_00125,17.3,osrm
457,google_00126,21.6,osrm
457,google_00127,20.7,osrm
457,google_00128,18.9,osrm
457,google_00129,17.8,osrm
457,google_00130,22.3,osrm
457,google_00131,17.6,osrm
457,google_00132,24.6,osrm
457,google_00133,19.0,osrm
457,google_00134,16.2,osrm
457,google_00135,18.6,osrm
457,google_00136,29.3,osrm
457,google_00137,29.0,osrm
457,google_00138,20.0,osrm
457,google_00139,18.8,osrm
457,google_00141,13.6,osrm
8318,328,9.0,osrm
8318,1629,9.5,osrm
8318,708,8.7,osrm
8318,337,8.3,osrm
8318,6034,16.7,osrm
8318,6627,10.9,osrm
8318,2088,10.5,osrm
8318,783,16.8,osrm
8318,20637,15.1,osrm
8318,1017,10.5,osrm
8318,26183,15.5,osrm
8318,833,9.8,osrm
8318,6140,9.5,osrm
8318,829,9.8,osrm
8318,832,10.5,osrm
8318,21938,10.4,osrm
8318,3415,11.0,osrm
8318,7178,13.9,osrm
8318,1005,9.3,osrm
8318,12802,8.6,osrm
8318,576,12.9,osrm
8318,17196,9.7,osrm
8318,12260,15.2,osrm
8318,13655,22.9,osrm
8318,26083,11.1,osrm
8318,24977,12.9,osrm
8318,5757,11.8,osrm
8318,18109,12.1,osrm
8318,48485,13.1,osrm
8318,8937,12.8,osrm
8318,30750,17.0,osrm
8318,15178,19.1,osrm
8318,7222,11.6,osrm
8318,6970,23.2,osrm
8318,16110,11.6,osrm
8318,8564,9.7,osrm
8318,8381,13.1,osrm
8318,31626,10.2,osrm
8318,21620,16.6,osrm
8318,62694,9.4,osrm
8318,13788,10.2,osrm
8318,16974,11.1,osrm
8318,44851,10.3,osrm
8318,14389,18.5,osrm
8318,13290,15.1,osrm
8318,46880,11.5,osrm
8318,46454,14.3,osrm
8318,54348,10.8,osrm
8318,61170,15.2,osrm
8318,55752,17.6,osrm
8318,72954,9.0,osrm
8318,google_00000,16.5,osrm
8318,google_00001,20.4,osrm
8318,google_00020,25.3,osrm
8318,google_00025,26.1,osrm
8318,google_00030,10.1,osrm
8318,google_00031,13.1,osrm
8318,google_00032,13.6,osrm
8318,google_00034,12.3,osrm
8318,google_00036,11.3,osrm
8318,google_00037,9.9,osrm
8318,google_00038,10.9,osrm
8318,google_00039,11.5,osrm
8318,google_00040,8.4,osrm
8318,google_00041,16.9,osrm
8318,google_00042,17.5,osrm
8318,google_00044,20.8,osrm
8318,google_00045,17.8,osrm
8318,google_00046,14.6,osrm
8318,google_00048,12.3,osrm
8318,google_00050,21.6,osrm
8318,google_00051,20.8,osrm
8318,google_00052,27.4,osrm
8318,google_00057,23.9,osrm
8318,google_00062,10.9,osrm
8318,google_00065,11.4,osrm
8318,google_00066,12.8,osrm
8318,google_00068,12.4,osrm
8318,google_00070,17.9,osrm
8318,google_00071,9.5,osrm
8318,google_00077,10.1,osrm
8318,google_00078,9.7,osrm
8318,google_00143,14.0,osrm
8318,google_00080,15.1,osrm
8318,google_00082,22.3,osrm
8318,google_00083,20.5,osrm
8318,google_00085,10.8,osrm
8318,google_00086,10.0,osrm
8318,google_00089,16.3,osrm
